id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,amountUSD_defl,amountUSD_defl_millions,deflator,destination_country,destination_deliverychannel,destination_iso3,destination_ngotype,destination_orgtype,domestic_response,dummy,multiyear,new_to_country,new_to_plan,new_to_sector,source_country,source_iso3,source_orgtype,source_privatemoney,year
246103,109290,,"",financial,2022-01-19T10:42:12.394Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Sistema de Alerta temprana ante erupciones volcanicas establecido en Guatemala y difundido en C.A. Multiyear 2022/2023. 2022 total amount CHF 100,000  (7F-10296.01.04)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,246102,paid,2022-01-19T11:07:32.966Z,1,incoming,single,1e+05,7F-10296.01.04,2924,"Switzerland, Government of",single,Government,43,2022,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",91,Guatemala,single,"",,12345,"Instituto Nacional de Sismología, Vulcanología, Meteorología e Hidrología",single,Private organization/foundation,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",Local/National organization/foundation/individual,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,101721.021649599,0.101721021649599,1.07440918531544,Guatemala,Public Sector,GTM,"",National Government,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Switzerland,CHE,DAC governments,no,2022
246105,88525,,"",financial,2022-01-19T10:47:58.063Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,AFG: Small Action Credit Line   (7F-02286.08),earmarked,0.915,2022-01-05T00:00:00Z,Standard,"",TRUE,CHF,Traditional aid,,paid,2022-01-19T10:47:58.063Z,1,incoming,single,81000,7F-02286.08,2924,"Switzerland, Government of",single,Government,43,2022,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",1,Afghanistan,single,"",,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National government,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,82394.1206105842,0.0823941206105842,1.07440918531544,Afghanistan,Public Sector,AFG,"",DAC governments,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Switzerland,CHE,DAC governments,no,2022
246109,28590,,"",financial,2022-01-19T15:01:28.103Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Global: Wash, Consultancy for road map initiative 4.2. Multiyear 2021/2022. 2021 total amount CHF 26,160 (7F-09981.02.09 )",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,246107,paid,2022-01-19T15:01:28.103Z,1,incoming,single,26160,7F-09981.02.09,2924,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,11,Water Sanitation Hygiene,single,"","",251,Global,single,"",,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National government,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,26609.9735470952,0.0266099735470952,1.07440918531544,Global,Public Sector,,"",DAC governments,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
246112,28590,,"",financial,2022-01-19T15:54:37.705Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Global: Wash, Consultancy for road map initiative 4.3. Multiyear 2021/2022. 2022 total amount CHF 26,160 (7F-09981.02.10 )",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,246110,paid,2022-01-19T15:54:37.705Z,1,incoming,single,26160,7F-09981.02.10,2924,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,11,Water Sanitation Hygiene,single,"","",251,Global,single,"",,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National government,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,26609.9735470952,0.0266099735470952,1.07440918531544,Global,Public Sector,,"",DAC governments,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
246113,236721,,"",financial,2022-01-19T16:18:19.985Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"Haïti - Assistance Légale et Droits Humains (ALEDH) 
(7F-10411.01	)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,"",TRUE,CHF,Traditional aid,,paid,2022-01-19T16:18:19.985Z,1,incoming,single,216600,7F-10411.01,2924,"Switzerland, Government of",single,Government,43,2022,single,"",217,Switzerland,single,,,National government,"",,"","",,10,Protection,single,"","",96,Haiti,single,"",,"","","","",,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,220326.671844768,0.220326671844768,1.07440918531544,Haiti,,HTI,,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
246114,60301,,"",financial,2022-01-19T16:21:15.624Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"WASH, Water supply	(Z7FH14800027)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,"",TRUE,CHF,Traditional aid,,paid,2022-01-19T16:21:15.624Z,1,incoming,single,55175,Z7FH14800027,2924,"Switzerland, Government of",single,Government,43,2022,single,"",217,Switzerland,single,,,National government,"",,"","",,11,Water Sanitation Hygiene,single,"","",49,Colombia,single,"",,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National government,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,56124.7994006082,0.0561247994006082,1.07440918531544,Colombia,Public Sector,COL,"",DAC governments,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
246116,426885,,"",financial,2022-01-20T08:22:14.016Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,Personnel Support Embassy (Z7H314300095),earmarked,0.915,2022-01-05T00:00:00Z,Standard,"",TRUE,CHF,Traditional aid,,paid,2022-01-20T08:22:14.016Z,1,incoming,single,390600,Z7H314300095,2924,"Switzerland, Government of",single,Government,43,2022,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",96,Haiti,single,"",,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National government,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,397320.691068616,0.397320691068616,1.07440918531544,Haiti,Public Sector,HTI,"",DAC governments,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Switzerland,CHE,DAC governments,no,2022
246119,91475,,"",financial,2022-01-20T08:34:27.727Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,"UNHCR Senior Consultant Environment DRR. Multi year 2021/2022. 2022 total amount CHF 83,700 (Z7H314300137)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,246117,paid,2022-01-20T08:34:27.727Z,1,incoming,single,83700,Z7H314300137,2924,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,26480,Coordination and support services,single,"","",19,Bangladesh,single,"",,4397,United Nations High Commissioner for Refugees,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,85139.8156775283,0.0851398156775283,1.07440918531544,Bangladesh,UN Multi,BGD,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
246124,243934,,"",financial,2022-01-20T09:29:21.878Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,Secondment:   WASH technical advisor	(Z7H314300129),earmarked,0.915,2022-01-05T00:00:00Z,Standard,"",TRUE,CHF,Traditional aid,,paid,2022-01-20T09:29:21.878Z,1,incoming,single,223200,Z7H314300129,2924,"Switzerland, Government of",single,Government,43,2022,single,"",217,Switzerland,single,,,National government,"",,"","",,11,Water Sanitation Hygiene,single,"","",82,Georgia,single,"",,2915,United Nations Children's Fund,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,227040.128969469,0.227040128969469,1.07440918531544,Georgia,UN Multi,GEO,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
246131,121967,,"",financial,2022-01-20T09:56:48.675Z,2021-11-01T00:00:00Z,2022-01-20T00:00:00Z,"Jordanian UNICEF Secondment YAD Gender Specialist. Multi year 2021-2022. 2022 total amount CHF 111,600  (Z7H414400075)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,246129,paid,2022-01-20T09:56:48.675Z,1,incoming,single,111600,Z7H414400075,2924,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",114,Jordan,single,"",,2915,United Nations Children's Fund,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,113520.064484735,0.113520064484735,1.07440918531544,Jordan,UN Multi,JOR,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Switzerland,CHE,DAC governments,no,2022
246134,121967,,"",financial,2022-01-20T10:07:28.986Z,2021-11-01T00:00:00Z,2022-01-20T00:00:00Z,"Senior  Nexus Advisor Secondment. Multiyear 2021-2022. 2022 total amount CHF 111,600  (Z7H414400077)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,246132,paid,2022-01-20T10:07:28.986Z,1,incoming,single,111600,Z7H414400077,2924,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",114,Jordan,single,"",,4397,United Nations High Commissioner for Refugees,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,113520.064484735,0.113520064484735,1.07440918531544,Jordan,UN Multi,JOR,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Switzerland,CHE,DAC governments,no,2022
246135,196721,,"",financial,2022-01-20T10:15:22.140Z,2021-11-01T00:00:00Z,2022-01-20T00:00:00Z,"Venezuela: PAHO, Donation Medical Supplies COVID Response	(7F-10830.01)",earmarked,0.915,2022-01-05T00:00:00Z,Standard,"",TRUE,CHF,Traditional aid,,paid,2022-01-20T10:15:22.140Z,1,incoming,single,180000,7F-10830.01,2924,"Switzerland, Government of",single,Government,43,2022,single,"",217,Switzerland,single,,,National government,"",,"","",,7,Health,single,"","",242,"Venezuela, Bolivarian Republic of",single,"",,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43,2022,single,"",,911,Coronavirus disease Outbreak - COVID -19,single,"","","",National government,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,183096.908225188,0.183096908225188,1.07440918531544,"Venezuela, Bolivarian Republic of",Public Sector,VEN,"",DAC governments,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
246138,2e+06,2022,"",financial,2022-01-21T02:25:20.452Z,2022-01-20T00:00:00Z,2022-01-20T00:00:00Z,Emergency life- saving support to the most drought- affected pastoral and agro-pastoral households in Southwest State of Somalia,unearmarked,,2022-01-21T00:00:00Z,Standard,Rapid response,FALSE,"",Traditional aid,,commitment,2022-01-21T08:24:18.944Z,1,internal,single,,22-RR-FAO-001,4762,Central Emergency Response Fund,single,Pooled fund,43,2022,single,"",,"","",,,Global,"",,"","",,6,Food Security,single,"",,206,Somalia,single,"",,4399,Food & Agriculture Organization of the United Nations,single,UN agency,,1063,Somalia Humanitarian Response Plan 2022,single,,,184257,Emergency Lifesaving Cash and Livelihood Support to IDP and Non- IDP Communities in Somalia,single,,HSOM22-FSC-184257-1,43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6336,Food Security,single,"",,"",,,,,,,,,,1849412.74613739,1.84941274613739,1.08142436250486,Somalia,UN Multi,SOM,"",UN Multi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Total DAC,DAC,CERF,no,2022
246140,4e+06,2022,"",financial,2022-01-21T02:25:21.575Z,2022-01-20T00:00:00Z,2022-01-20T00:00:00Z,"Emergency drought response through provision of integrated water, sanitation and hygiene promotion (WASH) services.",unearmarked,,2022-01-21T00:00:00Z,Standard,Rapid response,FALSE,"",Traditional aid,,commitment,2022-01-21T08:17:27.816Z,1,internal,single,,22-RR-IOM-001,4762,Central Emergency Response Fund,single,Pooled fund,43,2022,single,"",,"","",,,Global,"",,"","",,11,Water Sanitation Hygiene,single,"",,206,Somalia,single,"",,2986,International Organization for Migration,single,UN agency,,1063,Somalia Humanitarian Response Plan 2022,single,,,184251,"Provision of lifesaving assistance and sustainable solutions through safe Water, Sanitation and Hygiene (WASH) services, for people in crises and their host communities in multiple regions in Somalia.",single,,HSOM22-WSH-184251-1,43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6343,"Water, Sanitation and Hygiene",single,"",,"",,,,,,,,,,3698825.49227479,3.69882549227479,1.08142436250486,Somalia,UN Multi,SOM,"",UN Multi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Total DAC,DAC,CERF,no,2022
246142,0,2022,246144|246143,financial,2022-01-21T02:25:22.802Z,2022-01-20T00:00:00Z,2022-01-20T00:00:00Z,Provision of lifesaving integrated Sexual and Reproductive Health (SRH) services and information including clinical management of rape for GBV survivors -drought affected women and adolescent girls.,unearmarked,,2022-01-21T00:00:00Z,Parked,Rapid response,FALSE,"",Traditional aid,,commitment,2022-01-21T08:26:39.719Z,1,internal,single,,22-RR-FPA-001,4762,Central Emergency Response Fund,single,Pooled fund,43,2022,single,"",,"","",,,Global,"",,"","",,"","","","","",206,Somalia,single,"",,4293,United Nations Population Fund,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,0,0,1.08142436250486,Somalia,UN Multi,SOM,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Total DAC,DAC,CERF,no,2022
246143,425000,,"",financial,2022-01-21T02:25:23.333Z,2022-01-20T00:00:00Z,,Provision of lifesaving integrated Sexual and Reproductive Health (SRH) services and information including clinical management of rape for GBV survivors -drought affected women and adolescent girls.,unearmarked,,2022-01-21T00:00:00Z,Standard,"",FALSE,"",Traditional aid,246142,commitment,2022-01-21T08:26:20.218Z,1,internal,single,,22-RR-FPA-001,4762,Central Emergency Response Fund,single,Pooled fund,43,2022,single,"",,"","",,,Global,"",,"","",,7,Health,single,"",,206,Somalia,single,"",,4293,United Nations Population Fund,single,UN agency,,1063,Somalia Humanitarian Response Plan 2022,single,,,184498,Provision of life-saving quality and age appropriate sexual and reproductive health services including basic and comprehensive emergency obstetric and newborn care to internally displaced persons and host communities in Somalia.,single,,HSOM22-HEA-184498-1,43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6338,Health,single,"",,"",,,,,,,,,,393000.208554196,0.393000208554196,1.08142436250486,Somalia,UN Multi,SOM,"",UN Multi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Total DAC,DAC,CERF,no,2022
246144,75000,,"",financial,2022-01-21T02:25:23.855Z,2022-01-20T00:00:00Z,,Provision of lifesaving integrated Sexual and Reproductive Health (SRH) services and information including clinical management of rape for GBV survivors -drought affected women and adolescent girls.,unearmarked,,2022-01-21T00:00:00Z,Standard,"",FALSE,"",Traditional aid,246142,commitment,2022-01-21T08:26:39.559Z,1,internal,single,,22-RR-FPA-001,4762,Central Emergency Response Fund,single,Pooled fund,43,2022,single,"",,"","",,,Global,"",,"","",,13,Protection - Gender-Based Violence,single,"",,206,Somalia,single,"",,4293,United Nations Population Fund,single,UN agency,,1063,Somalia Humanitarian Response Plan 2022,single,,,184469,"Enhance access to quality, timely and confidential services for GBV survivors and strengthening coordination for GBV mitigation and prevention in Somalia",single,,HSOM22-PRO-184469-1,43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6340,Protection,single,"",,"",,,,,,,,,,69352.9779801523,0.0693529779801523,1.08142436250486,Somalia,UN Multi,SOM,"",UN Multi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Total DAC,DAC,CERF,no,2022
246145,0,2022,246147|246146,financial,2022-01-21T02:25:24.449Z,2022-01-20T00:00:00Z,2022-01-20T00:00:00Z,"Provision of Protection, Emergency Shelter and Non-Food Items interventions benefiting drought affected populations (IDPs and vulnerable host communities) in Galmudug and South West States",unearmarked,,2022-01-21T00:00:00Z,Parked,Rapid response,FALSE,"",Traditional aid,,commitment,2022-01-21T08:27:58.145Z,1,internal,single,,22-RR-HCR-001,4762,Central Emergency Response Fund,single,Pooled fund,43,2022,single,"",,"","",,,Global,"",,"","",,"","","","","",206,Somalia,single,"",,4397,United Nations High Commissioner for Refugees,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,0,0,1.08142436250486,Somalia,UN Multi,SOM,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Total DAC,DAC,CERF,no,2022
246146,495000,,"",financial,2022-01-21T02:25:25.018Z,2022-01-20T00:00:00Z,,"Provision of Protection, Emergency Shelter and Non-Food Items interventions benefiting drought affected populations (IDPs and vulnerable host communities) in Galmudug and South West States",unearmarked,,2022-01-21T00:00:00Z,Standard,"",FALSE,"",Traditional aid,246145,commitment,2022-01-21T08:27:39.444Z,1,internal,single,,22-RR-HCR-001,4762,Central Emergency Response Fund,single,Pooled fund,43,2022,single,"",,"","",,,Global,"",,"","",,14; 26546; 15; 13; 12; 10,"Protection - Housing, Land and Property; Protection - Human Trafficking & Smuggling; Protection - Mine Action; Protection - Gender-Based Violence; Protection - Child Protection; Protection",shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL,NA; NA; NA; NA; NA; NA,206,Somalia,single,"",,4397,United Nations High Commissioner for Refugees,single,UN agency,,1063,Somalia Humanitarian Response Plan 2022,single,,,184615,Protection and targeted assistance targeting IDPs and vulnerable non-IDP communities and refugee returnees,single,,HSOM22-PRO-184615-1,43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6340,Protection,single,"",,"",,,,,,,,,,457729.654669005,0.457729654669005,1.08142436250486,Somalia,UN Multi,SOM,"",UN Multi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Total DAC,DAC,CERF,no,2022
246147,1005000,,"",financial,2022-01-21T02:25:25.665Z,2022-01-20T00:00:00Z,,"Provision of Protection, Emergency Shelter and Non-Food Items interventions benefiting drought affected populations (IDPs and vulnerable host communities) in Galmudug and South West States",unearmarked,,2022-01-21T00:00:00Z,Standard,"",FALSE,"",Traditional aid,246145,commitment,2022-01-21T08:27:58.063Z,1,internal,single,,22-RR-HCR-001,4762,Central Emergency Response Fund,single,Pooled fund,43,2022,single,"",,"","",,,Global,"",,"","",,4,Emergency Shelter and NFI,single,"",,206,Somalia,single,"",,4397,United Nations High Commissioner for Refugees,single,UN agency,,1063,Somalia Humanitarian Response Plan 2022,single,,,184729,Shelter and NFIs Assistance to Crisis Affected Populations in Somalia,single,,HSOM22-SHL-184729-1,43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6342,Shelter and NFIs,single,"",,"",,,,,,,,,,929329.904934041,0.929329904934041,1.08142436250486,Somalia,UN Multi,SOM,"",UN Multi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Total DAC,DAC,CERF,no,2022
246148,2503345,2022,246149,financial,2022-01-21T02:25:26.225Z,2022-01-20T00:00:00Z,2022-01-20T00:00:00Z,"WFP Relief Response to Drought Affected Population in Bay, Bakool, Galgaduud and Mudug regions of Somalia.",unearmarked,,2022-01-21T00:00:00Z,Standard,Rapid response,FALSE,"",Traditional aid,,commitment,2022-01-21T08:30:34.211Z,1,internal,single,,22-RR-WFP-001,4762,Central Emergency Response Fund,single,Pooled fund,43,2022,single,"",,"","",,,Global,"",,"","",,6,Food Security,single,"",,206,Somalia,single,"",,3049,World Food Programme,single,UN agency,,1063,Somalia Humanitarian Response Plan 2022,single,,,184744,WFP SOMALIA 2022 HRP - FSC,single,,HSOM22-FSC-184744-1,43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6336,Food Security,single,"",,"",,,,,,,,,,2314859.07548966,2.31485907548966,1.08142436250486,Somalia,UN Multi,SOM,"",UN Multi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Total DAC,DAC,CERF,no,2022
246150,5e+05,2022,"",financial,2022-01-21T02:25:27.337Z,2022-01-20T00:00:00Z,2022-01-20T00:00:00Z,Provision of common logistics services to drought-affected areas in Somalia,unearmarked,,2022-01-21T00:00:00Z,Standard,Rapid response,FALSE,"",Traditional aid,,commitment,2022-01-21T08:29:33.237Z,1,internal,single,,22-RR-WFP-002,4762,Central Emergency Response Fund,single,Pooled fund,43,2022,single,"",,"","",,,Global,"",,"","",,8,Logistics,single,"",,206,Somalia,single,"",,3049,World Food Programme,single,UN agency,,1063,Somalia Humanitarian Response Plan 2022,single,,,184461,Provision of Humanitarian Air Services in Somalia,single,,HSOM22-LOG-184461-1,43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6337,Logistics,single,"",,"",,,,,,,,,,462353.186534349,0.462353186534349,1.08142436250486,Somalia,UN Multi,SOM,"",UN Multi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Total DAC,DAC,CERF,no,2022
246153,4e+06,,"",financial,2022-01-21T02:25:29.032Z,2022-01-20T00:00:00Z,,Emergency WASH interventions to drought-affected population in Central South Somalia,unearmarked,,2022-01-21T00:00:00Z,Standard,Rapid response,FALSE,"",Traditional aid,246152,commitment,2022-01-21T08:31:14.157Z,1,internal,single,,22-RR-CEF-001,4762,Central Emergency Response Fund,single,Pooled fund,43,2022,single,"",,"","",,,Global,"",,"","",,11,Water Sanitation Hygiene,single,"",,206,Somalia,single,"",,2915,United Nations Children's Fund,single,UN agency,,1063,Somalia Humanitarian Response Plan 2022,single,,,184689,"Emergency Water Supply, Sanitation and Hygiene interventions for emergency affected and vulnerable populations in Somalia",single,,HSOM22-WSH-184689-1,43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6343,"Water, Sanitation and Hygiene",single,"",,"",,,,,,,,,,3698825.49227479,3.69882549227479,1.08142436250486,Somalia,UN Multi,SOM,"",UN Multi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Total DAC,DAC,CERF,no,2022
246168,425000,,"",financial,2022-01-21T10:05:57.833Z,2021-07-06T00:00:00Z,2021-07-06T00:00:00Z,Emergency Grant Aid in response to the volcanic eruption in the Saint Vincent and the Grenadines (2022 portion),earmarked,,2021-12-23T00:00:00Z,Standard,Multiyear,TRUE,"",Traditional aid,246166,paid,2022-01-21T10:05:57.833Z,1,incoming,single,,"",4537,"Japan, Government of",single,Government,42,2021,single,"",112,Japan,single,,,National government,"",,"","",,4,Emergency Shelter and NFI,single,"","",192,Saint Vincent and the Grenadines,single,"",,2986,International Organization for Migration,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,420704.10674652,0.42070410674652,1.01021119876082,Saint Vincent and the Grenadines,UN Multi,VCT,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Japan,JPN,DAC governments,no,2022
