id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,amountUSD_defl,amountUSD_defl_millions,COVID,deflator,destination_deliverychannel,destination_globalcluster,destination_ngotype,destination_org_country,destination_org_iso3,destination_orgtype,domestic_response,dummy,multiyear,new_to_country,new_to_plan,new_to_sector,newMoney_dest,source_globalcluster,source_org_country,source_org_iso3,source_orgtype,source_privatemoney,year
3366,250000,2001,,financial,2001-05-07T00:00:00Z,2001-04-03T00:00:00Z,2001-04-03T00:00:00Z,Coordination and support services,"",,2001-05-07T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-05-07T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26480,Coordination and support services,single,,,82,Georgia,single,,,4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356115.306774605,0.356115306774605,FALSE,0.70201981,UN Multi,Coordination and support services,"",Georgia,GEO,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3367,48281,2001,,financial,2001-05-07T00:00:00Z,2001-04-24T00:00:00Z,2001-04-24T00:00:00Z,Coordination,"",,2001-05-07T00:00:00Z,Standard,Humanitarian aid,FALSE,"",Traditional aid,,paid,2001-05-07T00:00:00Z,1,internal,single,,"",4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,22,2001,single,"",,"","",,,"","","","","","",26479,Multi-sector,single,,,,"","",,,4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,,48,Southeastern Europe 2001,single,,,421,Multi-sectoral assistance and coordination,single,,SEE/BiH/OCHA-01-1/N15,22,2001,single,,,10,Southeastern Europe 2000 - 2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72202.8344379331,0.0722028344379331,FALSE,0.66868566,UN Multi,Multi-sector,"","",,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Unspecified,Total DAC,DAC,UN Multi,no,2001
3368,230687,2001,,financial,2001-05-07T00:00:00Z,2001-04-24T00:00:00Z,2001-04-24T00:00:00Z,Coordination,"",,2001-05-07T00:00:00Z,Standard,Humanitarian aid,FALSE,"",Traditional aid,,paid,2001-05-07T00:00:00Z,1,internal,single,,"",4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,22,2001,single,"",,"","",,,"","","","","","",26479,Multi-sector,single,,,,"","",,,4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,,48,Southeastern Europe 2001,single,,,423,Multi-sectoral assistance and coordination,single,,SEE/KOS/OCHA-01-1/N17,22,2001,single,,,10,Southeastern Europe 2000 - 2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344985.714214359,0.344985714214359,FALSE,0.66868566,UN Multi,Multi-sector,"","",,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Unspecified,Total DAC,DAC,UN Multi,no,2001
3369,990306,2001,,financial,2001-05-07T00:00:00Z,2001-04-24T00:00:00Z,2001-04-24T00:00:00Z,Coordination,"",,2001-05-07T00:00:00Z,Standard,Humanitarian aid,FALSE,"",Traditional aid,,paid,2001-05-07T00:00:00Z,1,internal,single,,"",4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,22,2001,single,"",,"","",,,"","","","","","",26479,Multi-sector,single,,,,"","",,,4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,,48,Southeastern Europe 2001,single,,,422,Multi-sectoral assistance and coordination,single,,SEE/FRY/OCHA-01-1/N16,22,2001,single,,,10,Southeastern Europe 2000 - 2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480973.88539781,1.48097388539781,FALSE,0.66868566,UN Multi,Multi-sector,"","",,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Unspecified,Total DAC,DAC,UN Multi,no,2001
3370,449363,2001,,financial,2001-05-07T00:00:00Z,2001-01-10T00:00:00Z,2001-01-10T00:00:00Z,"Grant with IRC for water and sanitation in Ethiopia to benefit 60,000 people (OFDA assistance)","",,2001-04-30T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2001-05-07T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",11,Water Sanitation Hygiene,single,,,71,Ethiopia,single,,,3001,International Rescue Committee,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640100.170392628,0.640100170392628,FALSE,0.70201981,NGOs and CSOs,Water Sanitation Hygiene,International NGO,Ethiopia,ETH,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3371,58053800,2001,,financial,2001-05-07T00:00:00Z,2000-12-14T00:00:00Z,2000-12-14T00:00:00Z,"In kind - 117,910 MTs corn/soya blend, s.f.cornmeal, vegetable oil, wheat (FFP assistance)","",,2001-04-30T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,"",Traditional aid,,commitment,2001-05-07T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",6,Food Security,single,,,71,Ethiopia,single,,,5373,Catholic Relief Services,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82695387.1857263,82.6953871857263,FALSE,0.70201981,NGOs and CSOs,Food Security,International NGO,Ethiopia,ETH,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3372,15344900,2001,,financial,2001-05-07T00:00:00Z,2000-12-13T00:00:00Z,2000-12-13T00:00:00Z,"In kind - 36,250 MTs corn/soya blend, lentils,vegetable oil, wheat (FFP assistance)","",,2001-04-30T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,"",Traditional aid,,commitment,2001-05-07T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",6,Food Security,single,,,71,Ethiopia,single,,,3033,Relief Society of Tigray,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Local,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21858215.0837026,21.8582150837026,FALSE,0.70201981,NGOs and CSOs,Food Security,Local NGO,Ethiopia,ETH,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3373,460600,2001,,financial,2001-05-07T00:00:00Z,2000-10-10T00:00:00Z,2000-10-10T00:00:00Z,"Grant to OXFAM/UK for health and nutrition intervention to benefit 22,600 women and children and targeted adults for 2 months (OFDA assistance)","",,2001-04-30T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2001-05-07T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",7,Health,single,,,71,Ethiopia,single,,,8582,Oxfam GB,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656106.841201533,0.656106841201532,FALSE,0.70201981,NGOs and CSOs,Health,International NGO,Ethiopia,ETH,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3374,832748,2001,,financial,2001-05-07T00:00:00Z,2000-11-24T00:00:00Z,2000-11-24T00:00:00Z,"Grant with MCI for IDP assistance to 50,000in Maluku for 6 months (OFDA assistance)","",,2001-04-30T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2001-05-07T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,104,Indonesia,single,,,4305,Mercy Corps,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186217.23794376,1.18621723794376,FALSE,0.70201981,NGOs and CSOs,Multi-sector,International NGO,Indonesia,IDN,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3375,218404,2001,,financial,2001-05-07T00:00:00Z,2001-03-30T00:00:00Z,2001-03-30T00:00:00Z,"Mission allowance to WVRD for emergency shelter materials and essential relief items for IDPs and affected population in Madura, Indonesia (OFDA assistance)","",,2001-05-07T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2001-05-07T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,104,Indonesia,single,,,3030,World Vision Relief and Development  Inc.,single,Other,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311108.029843203,0.311108029843203,FALSE,0.70201981,NGOs and CSOs,Emergency Shelter and NFI,"",Indonesia,IDN,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3376,25000,2001,,financial,2001-05-07T00:00:00Z,2001-01-24T00:00:00Z,2001-01-24T00:00:00Z,Technical assistance (OFDA assistance),"",,2001-04-30T00:00:00Z,Standard,Humanitarian aid,TRUE,USD,Traditional aid,,commitment,2011-01-27T15:17:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26480,Coordination and support services,single,,,104,Indonesia,single,,,"","","","","",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35611.5306774605,0.0356115306774605,FALSE,0.70201981,,Coordination and support services,,Indonesia,IDN,"",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3377,750000,2001,,financial,2001-05-07T00:00:00Z,2001-02-01T00:00:00Z,2001-02-01T00:00:00Z,Cross-border return assistance to Sierra Leonean refugees,"",,2001-05-07T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2002-01-21T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,2986,International Organization for Migration,single,UN agency,,52,West Africa 2001,single,,,559,Cross-border return assistance to Sierra Leonean refugees,single,,WA/GUI-01-1/N40,22,2001,single,,,9,West Africa 2001-2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068345.92032382,1.06834592032382,FALSE,0.70201981,UN Multi,Multi-sector,"","",,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3378,250000,2001,,financial,2001-05-07T00:00:00Z,2001-05-03T00:00:00Z,2001-05-03T00:00:00Z,Return assistance to IDPs in Sierra Leone,"",,2001-05-07T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-05-07T00:00:00Z,1,incoming,single,,"",2917,"United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",26479,Multi-sector,single,,,200,Sierra Leone,single,,,2986,International Organization for Migration,single,UN agency,,38,Sierra Leone 2001,single,,,462,Return assistance to IDPs in Sierra Leone,single,,WA/SIL-01-1/N41,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343887.610926107,0.343887610926107,FALSE,0.7269817,UN Multi,Multi-sector,"",Sierra Leone,SLE,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United Kingdom,GBR,DAC governments,no,2001
3379,448531,2001,,financial,2001-05-07T00:00:00Z,2001-05-03T00:00:00Z,2001-05-03T00:00:00Z,Cross-border return assistance to Sierra Leonean refugees,"",,2001-05-03T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-05-07T00:00:00Z,1,incoming,single,,"",2917,"United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,2986,International Organization for Migration,single,UN agency,,52,West Africa 2001,single,,,559,Cross-border return assistance to Sierra Leonean refugees,single,,WA/GUI-01-1/N40,22,2001,single,,,9,West Africa 2001-2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616977.016065191,0.616977016065191,FALSE,0.7269817,UN Multi,Multi-sector,"","",,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United Kingdom,GBR,DAC governments,no,2001
3380,255679,2001,,financial,2001-05-07T00:00:00Z,2001-05-03T00:00:00Z,2001-05-03T00:00:00Z,Cross-border return assistance to Sierra Leonean refugees,"",,2001-05-03T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-05-07T00:00:00Z,1,incoming,single,,"",3776,"Denmark, Government of",single,Government,22,2001,single,"",61,Denmark,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,2986,International Organization for Migration,single,UN agency,,52,West Africa 2001,single,,,559,Cross-border return assistance to Sierra Leonean refugees,single,,WA/GUI-01-1/N40,22,2001,single,,,9,West Africa 2001-2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444726.930022062,0.444726930022062,FALSE,0.57491234,UN Multi,Multi-sector,"","",,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Denmark,DNK,DAC governments,no,2001
3381,250000,2001,,financial,2001-05-07T00:00:00Z,2001-05-03T00:00:00Z,2001-05-03T00:00:00Z,Cross-border return assistance to Sierra Leonean refugees,"",,2001-05-03T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-05-07T00:00:00Z,1,incoming,single,,"",2930,"Norway, Government of",single,Government,22,2001,single,"",167,Norway,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,2986,International Organization for Migration,single,UN agency,,52,West Africa 2001,single,,,559,Cross-border return assistance to Sierra Leonean refugees,single,,WA/GUI-01-1/N40,22,2001,single,,,9,West Africa 2001-2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398888.867933927,0.398888867933927,FALSE,0.62674098,UN Multi,Multi-sector,"","",,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Norway,NOR,DAC governments,no,2001
3382,208333,2001,,financial,2001-05-07T00:00:00Z,2001-05-03T00:00:00Z,2001-05-03T00:00:00Z,Cross-border return assistance to Sierra Leonean refugees (In kind),"",,2001-05-03T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2002-04-12T00:00:00Z,1,incoming,single,,"",2930,"Norway, Government of",single,Government,22,2001,single,"",167,Norway,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,2986,International Organization for Migration,single,UN agency,,52,West Africa 2001,single,,,559,Cross-border return assistance to Sierra Leonean refugees,single,,WA/GUI-01-1/N40,22,2001,single,,,9,West Africa 2001-2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332406.858093115,0.332406858093115,FALSE,0.62674098,UN Multi,Multi-sector,"","",,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Norway,NOR,DAC governments,no,2001
3383,25000,2001,,financial,2001-05-07T00:00:00Z,2000-11-30T00:00:00Z,2000-11-30T00:00:00Z,Ambassador's Authority - funding for emergency relief activities for IDPs affected by the violence in GUINEA (OFDA assistance),"",,2001-04-30T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2001-10-10T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,4543,Private (individuals & organizations),single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International organization/foundation/individual,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35611.5306774605,0.0356115306774605,FALSE,0.70201981,NGOs and CSOs,Multi-sector,"","",,Private individual/organisation,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3384,3e+06,2001,,financial,2001-05-07T00:00:00Z,2001-02-01T00:00:00Z,2001-02-01T00:00:00Z,Support for the emergency relocation of refugees in Guinea uprooted by cross-border attacks from Sierra Leone and Liberia (PRM assistance) (GUINEA),"",,2001-04-30T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2001-10-10T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,4397,United Nations High Commissioner for Refugees,single,UN agency,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4273383.68129526,4.27338368129526,FALSE,0.70201981,UN Multi,Multi-sector,"","",,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3385,22030,2001,,financial,2001-05-07T00:00:00Z,2001-03-22T00:00:00Z,2001-03-22T00:00:00Z,Transport of plastic sheeting and wool blankets to Conakry (OFDA assistance) (GUINEA),"",,2001-04-30T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2001-10-10T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,,"","",,,4543,Private (individuals & organizations),single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International organization/foundation/individual,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31380.8808329782,0.0313808808329782,FALSE,0.70201981,NGOs and CSOs,Emergency Shelter and NFI,"","",,Private individual/organisation,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3386,12276,2001,,financial,2001-05-07T00:00:00Z,2001-03-22T00:00:00Z,2001-03-22T00:00:00Z,Technical assistance (OFDA assistance) (GUINEA),"",,2001-04-30T00:00:00Z,Standard,Humanitarian aid,TRUE,USD,Traditional aid,,commitment,2011-01-27T15:17:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26480,Coordination and support services,single,,,,"","",,,"","","","","",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17486.6860238602,0.0174866860238602,FALSE,0.70201981,,Coordination and support services,,"",,"",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3387,365000,2001,,financial,2001-05-07T00:00:00Z,2001-05-02T00:00:00Z,2001-05-02T00:00:00Z,Emergency reproductive health (RH) for displaced refugees,"",,2001-05-07T00:00:00Z,Standard,Humanitarian aid,TRUE,USD,Traditional aid,,paid,2012-03-28T15:37:00Z,1,incoming,single,,"",3774,"Italy, Government of",single,Government,22,2001,single,"",110,Italy,single,,,National government,"","","","","",7,Health,single,,,212,Sudan,single,,,4293,United Nations Population Fund,single,UN agency,,46,Sudan 2001,single,,,373,Emergency reproductive health (RH) for displaced and refugees,single,,SUD-01-1/N10,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633682.051749289,0.633682051749289,FALSE,0.57599864,UN Multi,Health,"",Sudan,SDN,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Italy,ITA,DAC governments,no,2001
3388,292348,2001,,financial,2001-05-07T00:00:00Z,2000-12-01T00:00:00Z,2000-12-01T00:00:00Z,To increase local integration of ethnic Armenian refugees through developing Parent councils and mobilising them to effect school repairs (PRM assistance),"",,2001-04-30T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2001-05-07T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,12,Armenia,single,,,5373,Catholic Relief Services,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416438.390819769,0.416438390819769,FALSE,0.70201981,NGOs and CSOs,Multi-sector,International NGO,Armenia,ARM,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
3389,36744,2001,,financial,2001-05-08T00:00:00Z,2001-05-07T00:00:00Z,2001-05-07T00:00:00Z,"Strengthening control of communicable diseases, malaria and blood safety","",,2001-05-07T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-06-20T00:00:00Z,1,incoming,single,,"",2929,"Korea, Republic of, Government of",single,Government,22,2001,single,"",119,"Korea, Republic of",single,,,National government,"","","","","",7,Health,single,,,118,"Korea, Democratic People's Republic of",single,,,4398,World Health Organization,single,UN agency,,36,DPR of Korea 2001,single,,,21,"Strengthening Control of Communicable Diseases, Malaria and Blood Safety",single,,DPRK-01-1/N15,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56658.5368821031,0.0566585368821031,FALSE,0.64851657,UN Multi,Health,"","Korea, Democratic People's Republic of",PRK,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,"Korea, Republic of",KOR,DAC governments,no,2001
3390,0,,,in kind,2001-05-08T00:00:00Z,2001-04-19T00:00:00Z,2001-04-19T00:00:00Z,"One (1) cargo plane with 32 tons of food and medicine and healthcare
material collected by the El Salvador Embassy","",,2001-05-08T00:00:00Z,Standard,Bilateral aid,TRUE,"",Traditional aid,,paid,2001-05-08T00:00:00Z,1,incoming,single,,"",4838,"Brazil, Government of",single,Government,22,2001,single,"",32,Brazil,single,,,National government,"","","","","",26479,Multi-sector,single,,,67,El Salvador,single,,,3796,"El Salvador, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,54,EL SALVADOR - Earthquakes - January/February 2001,single,,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,0.562105939908733,Public Sector,Multi-sector,"",El Salvador,SLV,National government,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Brazil,BRA,NDD,no,2001
