donor_country_iso3,year,channel,sourceObjects_Organization.id,destinationObjects_Location.name,id,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,multiyear,amountUSD,iso3,recipient,donor_country,source_org_type,subchannel,gha_channel,dummy,deflator,amountUSD_defl
CHE,2022,NGO,2924,Jordan,226626,,226630|226629|226628|226627,financial,2021-01-13T14:10:48.701Z,2020-12-31T00:00:00Z,,"JOR Tdh Child Protection. Multi year 2020 to 2023, total amount CHF  1,000,000    (7F-10582.01)",earmarked,0.883,2020-12-29T00:00:00Z,Parked,Multiyear,TRUE,CHF,Traditional aid,,commitment,2021-01-13T14:17:16.230Z,1,incoming,shared,0,7F-10582.01,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,"","",National government,"","","","","","","","","","",114,single,"","",8618,Terre des Hommes - Lausanne,single,NGO,"",,"","",,,,"","",,"",44; 43; 41; 42,2023; 2022; 2020; 2021,shared; shared; shared; shared,NULL; NULL; NULL; NULL,"","","","","","","",International,NULL; NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,JOR,Jordan,Switzerland,Government,International,NGOs and CSOs,FALSE,1.07440918531544,0
LUX,2022,Red Cross/Red Crescent,4384,Niger,226941,2020,245246|245245|226944|226943|226942,financial,2021-01-19T02:25:23.748Z,2020-12-08T00:00:00Z,2020-12-08T00:00:00Z,"Strengthening the resilience of displaced communities, refugees, returnees, returnees, and vulnerable hosts in the commune of Mainé Soroa, Diffa region in Niger","",0.837,2021-01-18T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-09-22T13:32:51.640Z,1,incoming,shared,0,AH/CAR/2020/0001,"Luxembourg, Government of",single,Government,41; 42; 43,2020; 2021; 2022,shared; shared; shared,NULL; NULL; NULL,130,Luxembourg,single,"","",National government,NULL; NULL; NULL,"","","","","","","","","",162,single,"","",2767,Luxembourg Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,"","","","","","","",National Society,NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,NER,Niger,Luxembourg,Government,National Society,RCRC,FALSE,1.11809272205023,0
LUX,2022,NGO,4384,Bangladesh,226958,2020,226961|226960|226959,financial,2021-01-19T02:25:27.561Z,2020-12-08T00:00:00Z,2020-12-08T00:00:00Z,Community program for natural disaster risk reduction in northern and southern Bangladesh,"",0.837,2021-01-18T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-01-19T09:21:55.978Z,1,incoming,shared,2,AH/FI/2020/0001,"Luxembourg, Government of",single,Government,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,130,Luxembourg,single,"","",National government,NULL; NULL; NULL,"","","","","","","","","",19,single,"","",6791,Friendship Luxembourg,single,NGO,"",,"","",,,,"","",,"",41; 42; 43,2020; 2021; 2022,shared; shared; shared,NULL; NULL; NULL,"","","","","","","",International,NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0.666666666666667,BGD,Bangladesh,Luxembourg,Government,International,NGOs and CSOs,FALSE,1.11809272205023,0.59625347121857
DEU,2022,UN agency,4306,"",227149,2020,"",financial,2021-01-23T02:25:16.312Z,2021-01-22T00:00:00Z,2021-01-22T00:00:00Z,"The multi-year allocation of funds enables UNDRR to implement longer-term, more sustainable global or regional projects as well as targeted involvement of development cooperation actors and their expertise in UNDRR's projects.","",0.822,2021-01-22T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-01-25T09:09:49.816Z,1,incoming,shared,6e+06,2020.1840.6,"Germany, Government of",single,Government,41,2020,single,"",83,Germany,single,"","",National government,"","","","","",8,Logistics,single,"","","","","","",3582,UN Office for Disaster Risk Reduction,single,UN agency,"",,"","",,,,"","",,"",41; 42; 43,2020; 2021; 2022,shared; shared; shared,NULL; NULL; NULL,"","","","","","","","","","","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,2433090,,"",Germany,Government,Uncategorized,UN Multi,FALSE,1.10048921888402,2210916.70708719
DEU,2022,NGO,4306,Bangladesh,227489,2020,227492|227491|227490,financial,2021-01-30T02:25:24.562Z,2021-01-29T00:00:00Z,2021-01-29T00:00:00Z,Humanitarian assistance for Rohingya-refugees,"",0.822,2021-01-29T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-11-12T08:00:12.389Z,1,incoming,shared,0,AA-S09 321.50 BGD 05/20,"Germany, Government of",single,Government,41; 42; 43,2020; 2021; 2022,shared; shared; shared,NULL; NULL; NULL,83,Germany,single,"","",National government,NULL; NULL; NULL,"","","","","","","","","",19,single,"","",7361,ACT Alliance / Diakonie Katastrophenhilfe,single,NGO,"",,"","",,,,"","",,"",43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,"","","","","","","",International,NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,BGD,Bangladesh,Germany,Government,International,NGOs and CSOs,FALSE,1.10048921888402,0
USA,2022,NGO,2933,Central African Republic,229366,,229369|229368|229367,financial,2021-03-29T08:16:53.726Z,2021-03-29T00:00:00Z,2020-08-12T00:00:00Z,"Food Security. Multi year 2020 to 2022, total amount USD 2,864,400 (USAID/FFP)",earmarked,,2020-09-16T00:00:00Z,Parked,Multiyear|USAID/FFP,TRUE,"",Traditional aid,,commitment,2021-03-29T09:03:56.180Z,1,incoming,shared,,72DFFP20GR00076,"United States of America, Government of",single,Government,41,2020,single,"",237,United States,single,"","",National government,"","","","","",6,Food Security,single,"","",43,single,"","",2886,Agency for Technical Cooperation and Development,single,NGO,"",,"","",,,,"","",,"",43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,"","","","","","","",International,NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,11866.6666666667,CAF,Central African Republic,United States,Government,International,NGOs and CSOs,FALSE,1.06454475060314,11147.1750341575
USA,2022,NGO,2933,Colombia,231114,,226434|220812,financial,2021-04-29T13:36:23.386Z,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,Multipurpose Cash Assistance to vulnerable Venezuelan and Colombian households,earmarked,,2021-01-08T00:00:00Z,Parked,Multiyear,TRUE,"",Traditional aid,,paid,2022-01-10T13:03:20.350Z,1,incoming,shared,,"","United States of America, Government of",single,Government,42,2021,single,"",237,United States,single,"","",National government,"","","","","",26479,Multi-sector,single,"","",49,single,"","",2849,Save the Children,single,NGO,"",,"","",,,,"","",,"",42; 41; 43,2021; 2020; 2022,shared; shared; shared,NULL; NULL; NULL,"",742,VENEZUELA Outflow - Regional Refugees and Migrants,single,"","","",International,NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,COL,Colombia,United States,Government,International,NGOs and CSOs,FALSE,1.06454475060314,0
DEU,2022,NGO,4306,Yemen; Djibouti,231947,2020,231953|231952|231951|231950|231949|231948,financial,2021-05-20T02:25:22.510Z,2020-06-22T00:00:00Z,2020-06-22T00:00:00Z,"Provision of life-saving protection assistance to Internally displaced people, returnees and vulnerable host communities in Yemen and Djibouti","",0.879,2021-05-19T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-11-16T16:14:02.466Z,1,incoming,shared,0,AA-S09 321.50 YEM 04/20,"Germany, Government of",single,Government,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,83,Germany,single,"","",National government,NULL; NULL; NULL,"","","","","","","","","",248; 62,shared; shared,NULL; NULL,"",2178,Norwegian Refugee Council,single,NGO,"",,"","",,,,"","",,"",41; 42; 43,2020; 2021; 2022,shared; shared; shared,NULL; NULL; NULL,"","","","","","",NULL; NULL,International,NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,MULTI,Multi-recipient,Germany,Government,International,NGOs and CSOs,FALSE,1.10048921888402,0
DEU,2022,NGO,4306,Syrian Arab Republic,233660,2020,233664|233663|233662|233661,financial,2021-06-19T02:25:22.321Z,2020-06-23T00:00:00Z,2020-06-23T00:00:00Z,"Providing medical care for the conflict-affected population in Syria (Northwest Syria and South Syria, Dara’a) through direct and indirect implementation","",0.82,2021-06-18T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-08-18T14:04:33.174Z,1,incoming,shared,0,AA-S09 321.50 SYR 05/20,"Germany, Government of",single,Government,44; 43; 42; 41,2023; 2022; 2021; 2020,shared; shared; shared; shared,NULL; NULL; NULL; NULL,83,Germany,single,"","",National government,NULL; NULL; NULL; NULL,"","","","","","","","","",218,single,"","",3777,Médecins du Monde,single,NGO,"",,"","",,,,"","",,"",41; 42; 43; 44,2020; 2021; 2022; 2023,shared; shared; shared; shared,NULL; NULL; NULL; NULL,"",600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",International,NULL; NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,SYR,Syrian Arab Republic,Germany,Government,International,NGOs and CSOs,FALSE,1.10048921888402,0
DEU,2022,UN agency,4306,"Congo, The Democratic Republic of the",233730,2020,233734|233733|233732|233731,financial,2021-06-22T02:25:38.701Z,2020-06-30T00:00:00Z,2020-06-30T00:00:00Z,UNICEF Rapid Response,"",0.893,2021-06-21T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-06-22T07:59:14.419Z,1,incoming,shared,0,AA-s09-321.50 COD 05/20,"Germany, Government of",single,Government,44; 43; 42; 41,2023; 2022; 2021; 2020,shared; shared; shared; shared,NULL; NULL; NULL; NULL,83,Germany,single,"","",National government,NULL; NULL; NULL; NULL,"","","","","","","","","",52,single,"","",2915,United Nations Children's Fund,single,UN agency,"",,"","",,,,"","",,"",41; 42; 43; 44,2020; 2021; 2022; 2023,shared; shared; shared; shared,NULL; NULL; NULL; NULL,"","","","","","","","","","","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,COD,"Congo, The Democratic Republic of the",Germany,Government,Uncategorized,UN Multi,FALSE,1.10048921888402,0
DEU,2022,NGO,4306,Nigeria,234923,,234925|234926|234924,financial,2021-07-08T01:35:27.854Z,2020-07-01T00:00:00Z,2020-07-01T00:00:00Z,Early recovery grants and Home gardening and conditional cash grant for food.,earmarked,0.8024,2021-06-16T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,paid,2021-07-09T01:59:04.685Z,1,incoming,shared,0,"","Germany, Government of",single,Government,41,2020,single,"",83,Germany,single,"","",National government,"","","","","",2,Early Recovery,single,"","",163,single,"","",2178,Norwegian Refugee Council,single,NGO,"",,"","",,,,"","",,"",41; 42; 43,2020; 2021; 2022,shared; shared; shared,NULL; NULL; NULL,"","","","","","","",International,NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,NGA,Nigeria,Germany,Government,International,NGOs and CSOs,FALSE,1.10048921888402,0
QAT,2022,Red Cross/Red Crescent,87,Syrian Arab Republic,235417,,235419|235422|235418,financial,2021-07-13T08:38:52.282Z,2020-03-24T00:00:00Z,2020-03-24T00:00:00Z,Quest Initiative: Supporting HIS and Capacity Building of Health System in Northern Syria,earmarked,,2021-07-01T00:00:00Z,Parked,Multiyear,TRUE,"",Traditional aid,,commitment,2021-07-14T13:43:29.375Z,1,incoming,shared,,GA/QFFD/QRC/007/2020,"Qatar, Government of",single,Government,41,2020,single,"",181,Qatar,single,"","",National government,"","","","","",7,Health,single,"","",218,single,"","",2723,Qatar Red Crescent Society,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",43; 41; 42,2022; 2020; 2021,shared; shared; shared,NULL; NULL; NULL,"","","","","","","",National Society,NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,SYR,Syrian Arab Republic,Qatar,Government,National Society,RCRC,FALSE,1.1734037805814,0
SWE,2022,Uncategorized,2921,Iraq,236839,,236842|236841|236840,financial,2021-08-05T03:05:59.239Z,2020-10-01T00:00:00Z,2020-10-01T00:00:00Z,"Promoting gender equality, resilience and social cohesion in Iraq",earmarked,8.9214,2021-06-28T00:00:00Z,Parked,Multiyear,TRUE,SEK,Traditional aid,,commitment,2021-08-05T03:12:41.657Z,1,incoming,shared,0,R09744,"Sweden, Government of",single,Government,41,2020,single,"",216,Sweden,single,"","",National government,"","","","","","","","","","",106,single,"","",744,OXFAM,single,"","",,"","",,,,"","",,"",43; 42; 41,2022; 2021; 2020,shared; shared; shared,"","","","","","","","","","","","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,IRQ,Iraq,Sweden,Government,Uncategorized,Uncategorized,FALSE,1.13576156897645,0
EUI,2022,NGO,6789,Central African Republic,237256,,237259|237257|237258,financial,2021-08-11T07:51:17.800Z,2019-12-17T00:00:00Z,2019-12-17T00:00:00Z,"Renouveler le contrat social entre l’Etat et la population en favorisant les dynamiques de consolidation de la paix en République Centrafricaine - EU Bekou Trust Fund
(ACTED, lead agency)",unearmarked,0.89664,2021-03-19T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,paid,2021-08-23T10:43:40.508Z,1,incoming,shared,0,"",European Union Trust Fund Bêkou for the Central African Republic,single,Other,40,2019,single,"","","","","","","","","","","","",2; 11,Early Recovery; Water Sanitation Hygiene,shared; shared,NULL; NULL,"",43,single,"","",1504,Concern Worldwide,single,NGO,"",,"","",,,,"","",,"",43; 41; 42,2022; 2020; 2021,shared; shared; shared,NULL; NULL; NULL,"","","","","",NULL; NULL,"",International,NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,CAF,Central African Republic,European Commission,Other,International,NGOs and CSOs,FALSE,1.08142436250486,0
CHE,2022,NGO,2924,"Venezuela, Bolivarian Republic of",238151,2021,238154|238153|238152,financial,2021-08-23T13:50:45.274Z,2020-11-01T00:00:00Z,2020-11-01T00:00:00Z,"Integrated Humanitarian Response Focused on Food Security, Legal Assistance and Education","",0.914,2021-08-20T00:00:00Z,Parked,Multiyear,TRUE,CHF,Traditional aid,,commitment,2021-08-23T14:14:56.834Z,1,incoming,shared,0,Credit proposal no. 7F-10450.01.01 | Contract no. 81066863,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,"","",National government,"","","","","",10; 6; 3,Protection; Food Security; Education,shared; shared; shared,NULL; NULL; NULL,"",242,single,"","",2178,Norwegian Refugee Council,single,NGO,"",,"","",,,,"","",,"",43; 41; 42,2022; 2020; 2021,shared; shared; shared,NULL; NULL; NULL,"","","","","",NULL; NULL; NULL,"",International,NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,VEN,"Venezuela, Bolivarian Republic of",Switzerland,Government,International,NGOs and CSOs,FALSE,1.07440918531544,0
EUI,2022,UN agency,8524,Colombia,239898,,233609|233607|233608,financial,2021-09-22T16:43:59.244Z,2020-09-24T00:00:00Z,2019-09-24T00:00:00Z,"""""The overall objective of the action is to reduce vulnerabilities of migrants and refugees and address the impact on host communities in order to design stable and durable solutions with medium and long-term vision. The project´s specific objectives are:
(1) Strengthened host communities’ acceptance and improve economic and social inclusion for vulnerable refugee and migrant populations in transition and host communities, considering also, cahs based initiatives to target population and technical support to local authorities and CSO’s to address urban and socio-economic impact due to COVID 19 in their communities and its effect on refugees and migrants in the short and medium term.
(2) Refugee and migrant populations are better protected and have improved access to documentation, orientation, and basic rights.
The project has action in the following cities of Colombia: Barranquilla, Bucaramanga, Cúcuta, and Villa del Rosario.""""","",0.91,2021-06-16T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,paid,2021-09-23T07:57:50.311Z,1,incoming,shared,0,"",European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),single,Inter-governmental,40,2019,single,"","","","","","","","","","","","",2,Early Recovery,single,"","",49,single,"","",4931,United Nations Human Settlements Programme (UN-HABITAT),single,UN agency,"",,"","",,,,"","",,"",43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,"",742,VENEZUELA Outflow - Regional Refugees and Migrants,single,"","","","","","","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,COL,Colombia,European Commission,Inter-governmental,Uncategorized,UN Multi,FALSE,1.08142436250486,0
DAC,2022,UN agency,11410,"Tanzania, United Republic of",240436,,240437,financial,2021-10-04T16:13:32.154Z,2020-01-01T00:00:00Z,,EMPOWERMENT COUNSELLING INTERVENTION (ECI) FOR PREGNANT WOMEN & GIRLS AFFECTED BY INTIMATE PARTNER VIOLENCE IN A REFUGEE CAMP IN TANZANIA,earmarked,0.764,2021-06-16T00:00:00Z,Parked,Multiyear,TRUE,GBP,Traditional aid,,paid,2021-11-10T14:19:37.147Z,1,incoming,shared,347720,Award No: 69954   PROJECT #40415,ELRHA,single,Private organization/foundation,41,2020,single,"",236,United Kingdom,single,"","",International organization/foundation/individual,"","","","","","","","","","",221,single,"","",4398,World Health Organization,single,UN agency,"",,"","",,,,"","",,"",43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,"","","","","","","","","","","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,151710,TZA,"Tanzania, United Republic of",Total DAC,Private organization/foundation,Uncategorized,UN Multi,FALSE,1.08142436250486,140287.203858252
DAC,2022,NGO,6544,South Sudan,240464,,240469|240468|240467|240466|240465,financial,2021-10-05T13:02:46.300Z,2020-09-13T00:00:00Z,2020-09-13T00:00:00Z,"Reconstruction & strengthening of productive infrastructure & value chains across a displacement-affected region in SSD. Multi year 2020/2024, total amount EUR 10,000,000","",0.844,2021-07-06T00:00:00Z,Parked,Multiyear,FALSE,EUR,Traditional aid,,paid,2021-10-05T13:09:37.611Z,1,incoming,shared,0,BMZ 2019 40 592 SA,KFW Development,single,Financial institution,43,2022,single,"","","","","","",Bank,"","","","","","","","","","",211,single,"","",2886,Agency for Technical Cooperation and Development,single,NGO,"",,"","",,,,"","",,"",45; 44; 43; 42; 41,2024; 2023; 2022; 2021; 2020,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,"","","","","","","",International,NULL; NULL; NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,SSD,South Sudan,Total DAC,Financial institution,International,NGOs and CSOs,FALSE,1.08142436250486,0
DAC,2022,NGO,11982,Syrian Arab Republic,240476,,240479|240478|240477,financial,2021-10-05T14:18:13.426Z,2021-01-11T00:00:00Z,2021-01-11T00:00:00Z,"Strengthen Health Sector Capacities and Networks of (EX)change. Multi year 2020/2022 total amount EUR 5,233,151","",0.822,2021-07-09T00:00:00Z,Parked,Multiyear|EU,FALSE,EUR,Traditional aid,,commitment,2021-10-05T14:26:42.721Z,1,incoming,shared,1,SYRWFR-2020-001,Union des Organisations de Secours et Soins Médicaux  France,single,NGO,42,2021,single,"","","","","","",International,"","","","","","","","","","",218,single,"","",7002,Union des Organisations Syrienne de Secours Médicaux,single,NGO,"",,"","",,,,"","",,"",43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,"","","","","","","",International,NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0.333333333333333,SYR,Syrian Arab Republic,Total DAC,NGO,International,NGOs and CSOs,FALSE,1.08142436250486,0.308235457689566
DEU,2022,Red Cross/Red Crescent,4306,Yemen,244312,2022,244315|244314|244313,financial,2021-11-30T02:25:32.406Z,2020-06-17T00:00:00Z,2020-06-17T00:00:00Z,"Assistance, protection, prevention and cooperation measures in Yemen","",0.879,2021-11-29T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-11-30T10:44:55.900Z,1,incoming,shared,0,AA-S09 321.50 YEM 05/20,"Germany, Government of",single,Government,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,83,Germany,single,"","",National government,NULL; NULL; NULL,"","","","","","","","","",248,single,"","",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",41; 42; 43,2020; 2021; 2022,shared; shared; shared,NULL; NULL; NULL,"","","","","","","",International Society,NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,YEM,Yemen,Germany,Government,International Society,RCRC,FALSE,1.10048921888402,0
DEU,2022,Red Cross/Red Crescent,4306,Iraq,245819,,245822|245821|245820,financial,2022-01-06T14:30:08.863Z,2019-11-29T00:00:00Z,2019-11-29T00:00:00Z,"Humanitarian Assistance through MPCA and strengthening community-based preparedness for the conflicted affected population in Ninewa Governorate and KRI in Iraq. Multiyear 2020/2022, total amount EU 4,533,340",earmarked,0.881,2021-12-12T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2022-01-06T14:37:46.203Z,1,incoming,shared,0,PQ21S48,"Germany, Government of",single,Government,42,2021,single,"",83,Germany,single,"","",National government,"","","","","","","","","","",106,single,"","",2992,German Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,"","","","","","","",National Society,NULL; NULL; NULL,"","",,"",,"","",,,,"","","","",,,,,"","",,"",,,"","","","","","","","","","","","","",,"",TRUE,0,IRQ,Iraq,Germany,Government,National Society,RCRC,FALSE,1.10048921888402,0
DEU,2022,UN agency,4306,Lebanon; Egypt; Turkey; Syrian Arab Republic; Iraq; Jordan,203882,2021,244030|230133|230132|230131|230130|230129|230128|230127|230126|230125|225367|225366,financial,2020-01-14T19:37:55.295Z,2020-01-09T00:00:00Z,2020-01-09T00:00:00Z,"Assistance and protection measures for Syrian refugees in Lebanon, Iraq, Egypt, Jordan and internally displaced persons in Syria","",0.907,2020-12-11T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2022-01-10T16:03:02.346Z,1,incoming,shared,71449739,AA-S09 321.50 SYR 01/21,"Germany, Government of",single,Government,43; 42,2022; 2021,shared; shared,NULL; NULL,83,Germany,single,"","",National government,NULL; NULL,"","","","","","","","","",124; 66; 229; 218; 106; 114,shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL,"",4397,United Nations High Commissioner for Refugees,single,UN agency,,,"","",,,,"","",,"",42; 43,2021; 2022,shared; shared,NULL; NULL,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","","","","","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",TRUE,39387948.5,MULTI,Multi-recipient,Germany,Government,Uncategorized,UN Multi,FALSE,1.10048921888402,35791307.9238909
DEU,2022,UN agency,4306,"",222169,2020,"",financial,2020-11-05T02:25:33.148Z,2020-11-04T00:00:00Z,2020-11-04T00:00:00Z,"The core contribution is used for flexible, demand-oriented medium and long-term financing of selected programs of the World Food Program (WFP). (BMZ)","",0.855,2020-11-04T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2020-11-05T08:55:38.172Z,1,incoming,shared,56016000,2020.7810.3,"Germany, Government of",single,Government,41,2020,single,"",83,Germany,single,"","",National government,"","","","","","","","","","","","","","",3049,World Food Programme,single,UN agency,,,"","",,,,"","",,"",42; 43,2021; 2022,shared; shared,NULL; NULL,,"","","","","","","","","","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",TRUE,32757894.5,,"",Germany,Government,Uncategorized,UN Multi,FALSE,1.10048921888402,29766665.531916
