donor_country_iso3,year,channel,sourceObjects_Organization.id,destinationObjects_Location.name,id,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,multiyear,amountUSD,iso3,recipient,donor_country,source_org_type,subchannel,gha_channel,dummy,deflator,amountUSD_defl
AUT,2001,Private organization/foundation,4546,Brazil,10394,2001,,financial,2002-08-29T00:00:00Z,2001-12-10T00:00:00Z,2001-12-10T00:00:00Z,Construction of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,320000,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,32,single,,,3216,Ft. Josef Schröger,single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Uncategorized,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,20712,BRA,Brazil,Austria,Government,Uncategorized,Other,FALSE,0.564211971220819,36709.6074817133
AUT,2001,Private organization/foundation,4546,Brazil,10395,2001,,financial,2002-08-29T00:00:00Z,2001-05-16T00:00:00Z,2001-05-16T00:00:00Z,Assistance of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,1e+05,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,32,single,,,3217,Ft. Jakob Krinzinger,single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Uncategorized,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6506,BRA,Brazil,Austria,Government,Uncategorized,Other,FALSE,0.564211971220819,11531.1271859804
AUT,2001,Private organization/foundation,4546,India,10396,2001,,financial,2002-08-29T00:00:00Z,2001-03-22T00:00:00Z,2001-03-22T00:00:00Z,Assistance of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,2e+05,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,103,single,,,3534,Anna Lininger,single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Uncategorized,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,13324,IND,India,Austria,Government,Uncategorized,Other,FALSE,0.564211971220819,23615.238030434
AUT,2001,Private organization/foundation,4546,India,10397,2001,,financial,2002-08-29T00:00:00Z,2001-10-08T00:00:00Z,2001-10-08T00:00:00Z,Construction of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,4e+05,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,103,single,,,4003,Diocese of Ambikapur,single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Uncategorized,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,26684,IND,India,Austria,Government,Uncategorized,Other,FALSE,0.564211971220819,47294.2818676148
AUT,2001,NGO,4546,Mozambique,10398,2001,,financial,2002-08-29T00:00:00Z,2001-04-23T00:00:00Z,2001-04-23T00:00:00Z,Construction of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,2e+05,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,152,single,,,4004,österreichisches Nord-Süd-Institut,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Uncategorized NGO,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,13324,MOZ,Mozambique,Austria,Government,Uncategorized,NGOs and CSOs,FALSE,0.564211971220819,23615.238030434
AUT,2001,NGO,4546,Nicaragua,10399,2001,,financial,2002-08-29T00:00:00Z,2001-04-23T00:00:00Z,2001-04-23T00:00:00Z,Electrification,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-29T00:00:00Z,1,incoming,single,150000,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",2,Early Recovery,single,,,161,single,,,4005,"Eine Welt Kreis, Zell an der Pram",single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Uncategorized NGO,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,9993,NIC,Nicaragua,Austria,Government,Uncategorized,NGOs and CSOs,FALSE,0.564211971220819,17711.4285228255
DEU,2001,NGO,4306,"",104,2001,,financial,2001-03-14T00:00:00Z,2001-02-13T00:00:00Z,2001-02-13T00:00:00Z,Cash to meet basic medical needs of IDPs and refugees (GUINEA),"",,2001-02-16T00:00:00Z,Standard,Humanitarian aid,TRUE,DEM,Traditional aid,,commitment,2001-10-10T00:00:00Z,1,incoming,single,344000,GIN 2/01,"Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",7,Health,single,,,,"",,,3777,Médecins du Monde,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,161502,,"",Germany,Government,International,NGOs and CSOs,FALSE,0.60333001161548,267684.346693713
AUT,2001,NGO,4546,Philippines,10400,2001,,financial,2002-08-30T00:00:00Z,2001-09-19T00:00:00Z,2001-09-19T00:00:00Z,Aid project for persons with impaired hearing,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,150000,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",26479,Multi-sector,single,,,176,single,,,4006,Fishermen of Christ Incorporated Philippines,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Uncategorized NGO,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,10007,PHL,Philippines,Austria,Government,Uncategorized,NGOs and CSOs,FALSE,0.564211971220819,17736.2418921159
AUT,2001,Uncategorized,4546,Russian Federation,10401,2001,,financial,2002-08-30T00:00:00Z,2001-11-21T00:00:00Z,2001-11-21T00:00:00Z,Medical equipment for a hospital,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,80150,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",7,Health,single,,,184,single,,,"","","","","",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,5294,RUS,Russian Federation,Austria,Government,Uncategorized,Uncategorized,FALSE,0.564211971220819,9382.99835883499
AUT,2001,Private organization/foundation,4546,Sri Lanka,10402,2001,,financial,2002-08-30T00:00:00Z,2001-11-05T00:00:00Z,2001-11-05T00:00:00Z,Construction of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,110000,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,210,single,,,76,Ft. Bernard Kurera,single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Uncategorized,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,7266,LKA,Sri Lanka,Austria,Government,Uncategorized,Other,FALSE,0.564211971220819,12878.1386617482
AUT,2001,Private organization/foundation,4546,South Africa,10403,2001,,financial,2002-08-30T00:00:00Z,2001-04-23T00:00:00Z,2001-04-23T00:00:00Z,Assistance of a school,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,2e+05,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,207,single,,,4007,Ft. Karl Kuppelwieser,single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Uncategorized,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,12853,ZAF,South Africa,Austria,Government,Uncategorized,Other,FALSE,0.564211971220819,22780.4453921621
AUT,2001,NGO,4546,Nicaragua,10404,2001,,financial,2002-08-30T00:00:00Z,2001-03-21T00:00:00Z,2001-03-21T00:00:00Z,Relief items for refugees,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,1e+05,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",26479,Multi-sector,single,,,161,single,,,77,Initiative Dritte Welt Braunau,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6662,NIC,Nicaragua,Austria,Government,International,NGOs and CSOs,FALSE,0.564211971220819,11807.619015217
AUT,2001,NGO,4546,"Tanzania, United Republic of",10405,2001,,financial,2002-08-30T00:00:00Z,2001-04-12T00:00:00Z,2001-04-12T00:00:00Z,Assistance of rural population,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,250000,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",26479,Multi-sector,single,,,221,single,,,69,Katholische Männerbewegung,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,16181,TZA,"Tanzania, United Republic of",Austria,Government,International,NGOs and CSOs,FALSE,0.564211971220819,28678.9377492084
AUT,2001,Private organization/foundation,4546,Romania,10406,2001,,financial,2002-08-30T00:00:00Z,2000-12-18T00:00:00Z,2000-12-18T00:00:00Z,Assistance of schools,"",,2002-08-28T00:00:00Z,Standard,Humanitarian aid,TRUE,ATS,Traditional aid,,commitment,2002-08-30T00:00:00Z,1,incoming,single,250000,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,183,single,,,3208,Eine Welt-öö Landlerhilfe,single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Uncategorized,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,15713,ROU,Romania,Austria,Government,Uncategorized,Other,FALSE,0.564211971220819,27849.4622614987
USA,2001,UN agency,4058,"Congo, The Democratic Republic of the",1048,2001,,financial,2001-04-05T00:00:00Z,2001-02-13T00:00:00Z,2001-02-13T00:00:00Z,Rapid educational initiative for internally displaced children in DRC,"",,2001-02-13T00:00:00Z,Standard,Humanitarian aid,FALSE,"",Traditional aid,,paid,2001-04-05T00:00:00Z,1,internal,single,,"",US Fund for UNICEF,single,Private organization/foundation,22,2001,single,"",,"","",,,Local/National organization/foundation/individual,"","","","","",3,Education,single,,,52,single,,,2915,United Nations Children's Fund,single,UN agency,,40,Democratic Republic of the Congo 2001,single,,,206,Rapid educational initiative for internally displaced children in DRC,single,,DRC-01-1/N21,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,56000,COD,"Congo, The Democratic Republic of the",United States,Government,Uncategorized,UN Multi,FALSE,0.702024446284728,79769.3019044631
GBR,2001,NGO,2917,Sudan,105,2001,,financial,2001-03-23T00:00:00Z,2001-03-01T00:00:00Z,2001-03-01T00:00:00Z,"To reduce mortality and morbidity through Kala Azar in the Gedaref State area by diagnostics and treatment, nutritional rehabilitation of sufferers, increasing awareness, surveillance and epidemic control","",,2001-03-23T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,GBP,Traditional aid,,commitment,2001-03-26T00:00:00Z,1,incoming,single,224828,"","United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",6,Food Security,single,,,212,single,,,2904,Médecins Sans Frontières,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,325838,SDN,Sudan,United Kingdom,Government,International,NGOs and CSOs,FALSE,0.730778599059878,445877.862897435
EUI,2001,NGO,8523,Algeria,105430,2001,,financial,2013-05-17T17:23:00Z,2001-09-01T00:00:00Z,2001-09-01T00:00:00Z,"Aide alimentaire et non-alimentaire : lait en poudre et produits pour le ramadan
(ECHO/DZA/210/2001/02006)","",1.1,2013-05-17T17:23:00Z,Standard,Food,TRUE,EUR,Traditional aid,,paid,2013-05-17T17:33:00Z,1,incoming,single,4145000,"",European Commission's Humanitarian Aid and Civil Protection Department,single,Inter-governmental,22,2001,single,"",,"","",,,"","","","","","",6,Food Security,single,,,4,single,,,8520,OXFAM Belgium,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3768182,DZA,Algeria,European Commission,Inter-governmental,International,NGOs and CSOs,FALSE,0.682860803106723,5518228.5801973
AUT,2001,NGO,4546,Guatemala,10559,2001,,financial,2002-09-11T00:00:00Z,2001-09-13T00:00:00Z,2001-09-13T00:00:00Z,Construction of school,"",,2002-09-11T00:00:00Z,Standard,Humanitarian aid,TRUE,EUR,Traditional aid,,commitment,2002-09-11T00:00:00Z,1,incoming,single,14535,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",3,Education,single,,,91,single,,,73,Solidarität mit Lateinamerika,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14320,GTM,Guatemala,Austria,Government,International,NGOs and CSOs,FALSE,0.564211971220819,25380.5320170981
JPN,2001,UN agency,4537,"Korea, Democratic People's Republic of",106,2001,,in kind,2001-03-15T00:00:00Z,2001-03-15T00:00:00Z,2001-03-15T00:00:00Z,"Emergency assistance for vulnerable groups, EMOP No. 5959.02","",,2001-03-15T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,USD,Traditional aid,,paid,2011-01-31T15:09:00Z,1,incoming,single,,"","Japan, Government of",single,Government,22,2001,single,"",112,Japan,single,,,National government,"","","","","",6,Food Security,single,,,118,single,,,3049,World Food Programme,single,UN agency,,36,DPR of Korea 2001,single,,,4,Emergency Assistance for Vulnerable Groups. Emergency Operation (EMOP) DPR KOREA No. 5959.02,single,,DPRK-01-1/N01,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,104890028,PRK,"Korea, Democratic People's Republic of",Japan,Government,Uncategorized,UN Multi,FALSE,0.946736247536983,110791182.098373
SAU,2001,Uncategorized,2998,Somalia,10654,2001,,financial,2002-09-19T00:00:00Z,2001-01-02T00:00:00Z,2001-01-02T00:00:00Z,In kind assistance,"",,2002-09-13T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2002-09-19T00:00:00Z,1,incoming,single,,"","Saudi Arabia (Kingdom of), Government of",single,Government,22,2001,single,"",196,Saudi Arabia,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,206,single,,,"","","","","",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,279648,SOM,Somalia,Saudi Arabia,Government,Uncategorized,Uncategorized,FALSE,0.473897125404376,590102.756503063
SAU,2001,Government,2998,Sri Lanka,10655,2001,,financial,2002-09-19T00:00:00Z,2001-01-02T00:00:00Z,2001-01-02T00:00:00Z,In kind assistance,"",,2002-09-13T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,"",Traditional aid,,paid,2002-09-19T00:00:00Z,1,incoming,single,,"","Saudi Arabia (Kingdom of), Government of",single,Government,22,2001,single,"",196,Saudi Arabia,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,210,single,,,2733,"Sri Lanka, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,97,SRI LANKA - Drought - August 2001,single,,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,202981,LKA,Sri Lanka,Saudi Arabia,Government,National government,Public Sector,FALSE,0.473897125404376,428322.918875688
SAU,2001,Government,2998,Mozambique,10656,2001,,financial,2002-09-19T00:00:00Z,2001-01-02T00:00:00Z,2001-01-02T00:00:00Z,In kind assistance,"",,2002-09-13T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,"",Traditional aid,,paid,2002-09-19T00:00:00Z,1,incoming,single,,"","Saudi Arabia (Kingdom of), Government of",single,Government,22,2001,single,"",196,Saudi Arabia,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,152,single,,,3360,"Mozambique, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,38,MOZAMBIQUE - Floods - February 2001,single,,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,182177,MOZ,Mozambique,Saudi Arabia,Government,National government,Public Sector,FALSE,0.473897125404376,384423.095718398
SAU,2001,Government,2998,Bangladesh,10657,2001,,financial,2002-09-19T00:00:00Z,2001-01-02T00:00:00Z,2001-01-02T00:00:00Z,In kind assistance,"",,2002-09-13T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,"",Traditional aid,,commitment,2002-09-19T00:00:00Z,1,incoming,single,,"","Saudi Arabia (Kingdom of), Government of",single,Government,22,2001,single,"",196,Saudi Arabia,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,19,single,,,2981,"Bangladesh, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1583516,BGD,Bangladesh,Saudi Arabia,Government,National government,Public Sector,FALSE,0.473897125404376,3341476.2721947
SAU,2001,Government,2998,Pakistan,10660,2001,,financial,2002-09-19T00:00:00Z,2001-01-02T00:00:00Z,2001-01-02T00:00:00Z,In kind assistance,"",,2002-09-13T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,"",Traditional aid,,paid,2002-09-19T00:00:00Z,1,incoming,single,,"","Saudi Arabia (Kingdom of), Government of",single,Government,22,2001,single,"",196,Saudi Arabia,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,169,single,,,83,"Pakistan, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,76,PAKISTAN - Drought - May 2001,single,,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,104298,PAK,Pakistan,Saudi Arabia,Government,National government,Public Sector,FALSE,0.473897125404376,220085.740994953
SAU,2001,Government,2998,Azerbaijan,10662,2001,,financial,2002-09-19T00:00:00Z,2001-01-02T00:00:00Z,2001-01-02T00:00:00Z,In kind assistance,"",,2002-09-13T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,"",Traditional aid,,commitment,2002-09-19T00:00:00Z,1,incoming,single,,"","Saudi Arabia (Kingdom of), Government of",single,Government,22,2001,single,"",196,Saudi Arabia,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,16,single,,,2783,"Azerbaijan, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,119173,AZE,Azerbaijan,Saudi Arabia,Government,National government,Public Sector,FALSE,0.473897125404376,251474.409975181
SAU,2001,Government,2998,Yemen,10663,2001,,financial,2002-09-19T00:00:00Z,2001-01-02T00:00:00Z,2001-01-02T00:00:00Z,In kind assistance,"",,2002-09-13T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,"",Traditional aid,,commitment,2002-09-19T00:00:00Z,1,incoming,single,,"","Saudi Arabia (Kingdom of), Government of",single,Government,22,2001,single,"",196,Saudi Arabia,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,248,single,,,3991,"Yemen, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,357547,YEM,Yemen,Saudi Arabia,Government,National government,Public Sector,FALSE,0.473897125404376,754482.314478919
SAU,2001,Government,2998,Chad,10664,2001,,financial,2002-09-19T00:00:00Z,2001-01-02T00:00:00Z,2001-01-02T00:00:00Z,In kind assistance,"",,2002-09-13T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,"",Traditional aid,,commitment,2002-09-19T00:00:00Z,1,incoming,single,,"","Saudi Arabia (Kingdom of), Government of",single,Government,22,2001,single,"",196,Saudi Arabia,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,44,single,,,2913,"Chad, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,143745,TCD,Chad,Saudi Arabia,Government,National government,Public Sector,FALSE,0.473897125404376,303325.325886589
SAU,2001,Government,2998,Ghana,10665,2001,,financial,2002-09-19T00:00:00Z,2001-01-02T00:00:00Z,2001-01-02T00:00:00Z,In kind assistance,"",,2002-09-13T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,"",Traditional aid,,paid,2002-09-19T00:00:00Z,1,incoming,single,,"","Saudi Arabia (Kingdom of), Government of",single,Government,22,2001,single,"",196,Saudi Arabia,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,84,single,,,5308,"Ghana, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,83,GHANA - Floods - July 2001,single,,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,616147,GHA,Ghana,Saudi Arabia,Government,National government,Public Sector,FALSE,0.473897125404376,1300170.36814529
SAU,2001,Government,2998,Egypt,10666,2001,,financial,2002-09-19T00:00:00Z,2001-01-02T00:00:00Z,2001-01-02T00:00:00Z,In kind assistance,"",,2002-09-13T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,"",Traditional aid,,commitment,2002-09-19T00:00:00Z,1,incoming,single,,"","Saudi Arabia (Kingdom of), Government of",single,Government,22,2001,single,"",196,Saudi Arabia,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,66,single,,,4825,"Egypt, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,2050527,EGY,Egypt,Saudi Arabia,Government,National government,Public Sector,FALSE,0.473897125404376,4326945.42776618
